Transaction ID,Customer ID,Date,Product Category,Quantity,Price Per Unit,Payment Method,Store Location,Discount Applied,Age,Gender,Total Amount
T101048,C1487,2025-02-16 11:00:00,Clothing,1,10.28,Cash,Strasbourg,No,54,Other,10.28
T100381,C1115,2025-02-16 12:00:00,Groceries,3,339.19,Digital Wallet,Lyon,No,19,Other,1017.57
T100781,C1176,2025-02-16 14:00:00,Clothing,6,392.09,Digital Wallet,Nice,No,46,Male,2352.54
T100679,C1015,2025-02-16 14:00:00,Beauty,6,444.47,Cash,Paris,Yes,64,Female,2666.82
T100892,C1386,2025-02-16 14:00:00,Beauty,7,46.1,Digital Wallet,Lyon,Yes,60,Female,322.7
T101374,C1264,2025-02-16 21:00:00,Groceries,3,175.53,Cash,Nantes,No,21,Female,526.59
T100048,C1174,2025-02-16 22:00:00,Beauty,6,136.32,Debit Card,Nice,No,35,Other,817.92
T101632,C1454,2025-02-17 01:00:00,Home Decor,1,254.02,Cash,Lyon,No,60,Female,254.02
T101069,C1221,2025-02-17 08:00:00,Clothing,9,296.52,Digital Wallet,Paris,No,67,Other,2668.68
T101606,C1346,2025-02-17 16:00:00,Electronics,8,105.52,Credit Card,Marseille,Yes,40,Other,844.16
T101845,C1236,2025-02-17 17:00:00,Clothing,1,260.78,Cash,Paris,No,59,Female,260.78
T101736,C1468,2025-02-17 18:00:00,Electronics,7,233.87,Cash,Marseille,Yes,43,Female,1637.09
T101483,C1004,2025-02-17 20:00:00,Home Decor,1,48.04,Debit Card,Marseille,Yes,55,Other,48.04
T100985,C1449,2025-02-17 21:00:00,Beauty,1,185.58,Debit Card,Montpellier,No,60,Female,185.58
T100423,C1442,2025-02-18 01:00:00,Groceries,6,223.02,Credit Card,Nice,No,47,Other,1338.12
T100578,C1046,2025-02-18 03:00:00,Home Decor,9,440.21,Cash,Nice,No,62,Other,3961.89
T100469,C1301,2025-02-18 09:00:00,Beauty,5,266.27,Cash,Toulouse,No,31,Female,1331.35
T100918,C1163,2025-02-18 13:00:00,Groceries,8,63.38,Credit Card,Lyon,No,25,Male,507.04
T101142,C1387,2025-02-18 14:00:00,Beauty,9,406.53,Digital Wallet,Nantes,Yes,29,Male,3658.77
T100694,C1379,2025-02-18 20:00:00,Beauty,7,132.56,Digital Wallet,Toulouse,No,44,Female,927.92
T100686,C1383,2025-02-19 02:00:00,Clothing,6,79.5,Cash,Strasbourg,No,19,Other,477.0
T101800,C1236,2025-02-19 05:00:00,Home Decor,3,316.87,Cash,Nantes,Yes,72,Female,950.61
T100229,C1472,2025-02-19 16:00:00,Groceries,8,109.13,Credit Card,Paris,No,25,Other,873.04
T100151,C1027,2025-02-19 19:00:00,Home Decor,5,381.43,Debit Card,Montpellier,Yes,62,Female,1907.15
T100880,C1241,2025-02-19 20:00:00,Electronics,8,343.12,Cash,Toulouse,Yes,31,Female,2744.96
T101006,C1341,2025-02-20 17:00:00,Home Decor,7,91.14,Credit Card,Lyon,No,22,Male,637.98
T101741,C1465,2025-02-20 20:00:00,Beauty,8,432.65,Digital Wallet,Strasbourg,No,47,Male,3461.2
T100039,C1474,2025-02-21 03:00:00,Groceries,1,268.31,Debit Card,Montpellier,No,45,Other,268.31
T100363,C1253,2025-02-21 13:00:00,Groceries,6,32.3,Digital Wallet,Montpellier,No,51,Female,193.8
T101802,C1358,2025-02-21 14:00:00,Electronics,1,154.07,Cash,Strasbourg,No,60,Male,154.07
T101119,C1471,2025-02-22 06:00:00,Beauty,6,223.41,Digital Wallet,Paris,No,52,Other,1340.46
T101201,C1206,2025-02-22 09:00:00,Home Decor,3,108.6,Credit Card,Strasbourg,Yes,18,Male,325.8
T101123,C1052,2025-02-22 18:00:00,Home Decor,4,452.03,Debit Card,Paris,Yes,53,Female,1808.12
T101898,C1364,2025-02-22 22:00:00,Home Decor,5,165.54,Debit Card,Lyon,Yes,30,Female,827.7
T101132,C1110,2025-02-22 23:00:00,Beauty,4,470.78,Cash,Paris,Yes,59,Other,1883.12
T101080,C1397,2025-02-23 09:00:00,Electronics,1,295.96,Debit Card,Nice,Yes,48,Female,295.96
T101673,C1475,2025-02-23 15:00:00,Beauty,4,169.84,Credit Card,Lyon,No,21,Other,679.36
T101129,C1239,2025-02-23 19:00:00,Groceries,7,218.74,Digital Wallet,Lyon,No,63,Other,1531.18
T101224,C1362,2025-02-24 06:00:00,Electronics,7,157.77,Debit Card,Marseille,Yes,31,Male,1104.39
T100780,C1018,2025-02-24 08:00:00,Home Decor,5,222.14,Credit Card,Nantes,No,43,Male,1110.7
T100211,C1085,2025-02-24 13:00:00,Groceries,5,273.99,Debit Card,Toulouse,No,65,Male,1369.95
T100990,C1250,2025-02-25 00:00:00,Electronics,8,192.01,Debit Card,Paris,No,18,Other,1536.08
T101916,C1290,2025-02-25 05:00:00,Beauty,7,445.12,Debit Card,Toulouse,No,58,Female,3115.84
T100077,C1427,2025-02-25 07:00:00,Groceries,7,31.52,Digital Wallet,Marseille,Yes,57,Other,220.64
T101157,C1402,2025-02-25 11:00:00,Home Decor,3,70.64,Debit Card,Paris,No,74,Female,211.92
T101989,C1222,2025-02-25 12:00:00,Groceries,9,405.85,Digital Wallet,Montpellier,No,43,Male,3652.65
T101530,C1395,2025-02-25 20:00:00,Electronics,2,196.0,Credit Card,Lyon,Yes,57,Female,392.0
T101437,C1062,2025-02-26 13:00:00,Home Decor,8,215.38,Credit Card,Strasbourg,No,35,Female,1723.04
T101798,C1039,2025-02-27 01:00:00,Groceries,5,363.83,Credit Card,Paris,No,30,Male,1819.15
T101877,C1226,2025-02-27 07:00:00,Home Decor,4,237.57,Credit Card,Nantes,Yes,29,Male,950.28
T101325,C1334,2025-02-27 12:00:00,Beauty,8,319.4,Credit Card,Lyon,Yes,49,Male,2555.2
T101937,C1496,2025-02-27 12:00:00,Electronics,5,103.19,Credit Card,Toulouse,Yes,71,Male,515.95
T100125,C1040,2025-02-27 22:00:00,Home Decor,8,288.88,Debit Card,Nice,Yes,47,Male,2311.04
T101439,C1480,2025-02-28 00:00:00,Groceries,6,136.19,Credit Card,Montpellier,No,62,Other,817.14
T101234,C1118,2025-02-28 03:00:00,Groceries,9,322.15,Cash,Lyon,Yes,33,Female,2899.35
T100930,C1000,2025-02-28 06:00:00,Groceries,3,342.32,Credit Card,Strasbourg,Yes,53,Female,1026.96
T100040,C1058,2025-02-28 07:00:00,Beauty,4,145.83,Cash,Nantes,Yes,41,Female,583.32
T101675,C1113,2025-02-28 07:00:00,Clothing,1,111.08,Credit Card,Montpellier,Yes,23,Male,111.08
T101752,C1035,2025-02-28 08:00:00,Groceries,4,324.23,Cash,Toulouse,No,74,Other,1296.92
T101762,C1233,2025-02-28 10:00:00,Beauty,9,298.0,Cash,Toulouse,No,53,Female,2682.0
T101246,C1024,2025-02-28 11:00:00,Home Decor,2,338.39,Debit Card,Marseille,No,22,Male,676.78
T101015,C1384,2025-02-28 14:00:00,Electronics,1,368.03,Credit Card,Paris,No,66,Other,368.03
T100084,C1049,2025-02-28 15:00:00,Clothing,7,474.47,Debit Card,Toulouse,No,71,Other,3321.29
T101380,C1093,2025-02-28 22:00:00,Electronics,7,234.46,Debit Card,Montpellier,Yes,39,Female,1641.22
T101649,C1477,2025-02-28 22:00:00,Clothing,9,346.46,Digital Wallet,Strasbourg,No,62,Other,3118.14
T101810,C1441,2025-03-01 09:00:00,Groceries,7,130.46,Credit Card,Paris,No,60,Female,913.22
T100810,C1056,2025-03-01 11:00:00,Beauty,3,340.15,Cash,Montpellier,Yes,41,Other,1020.45
T100147,C1260,2025-03-01 13:00:00,Groceries,2,25.89,Credit Card,Nice,Yes,37,Male,51.78
T100545,C1050,2025-03-01 15:00:00,Beauty,6,332.87,Digital Wallet,Nantes,Yes,19,Other,1997.22
T101651,C1434,2025-03-01 19:00:00,Clothing,6,66.55,Debit Card,Toulouse,Yes,39,Male,399.3
T100497,C1430,2025-03-01 22:00:00,Clothing,7,376.64,Debit Card,Strasbourg,No,19,Other,2636.48
T100033,C1313,2025-03-02 04:00:00,Electronics,7,435.06,Cash,Lyon,No,25,Female,3045.42
T100685,C1475,2025-03-02 09:00:00,Home Decor,8,203.08,Digital Wallet,Nice,No,35,Female,1624.64
T101541,C1170,2025-03-02 10:00:00,Home Decor,5,254.85,Digital Wallet,Lyon,Yes,70,Other,1274.25
T100909,C1316,2025-03-02 11:00:00,Clothing,1,333.36,Digital Wallet,Nice,No,33,Male,333.36
T101732,C1451,2025-03-02 18:00:00,Clothing,3,48.56,Digital Wallet,Montpellier,No,55,Male,145.68
T101560,C1461,2025-03-02 19:00:00,Beauty,7,86.37,Digital Wallet,Nantes,No,18,Other,604.59
T101650,C1214,2025-03-03 03:00:00,Home Decor,5,243.51,Cash,Marseille,No,21,Male,1217.55
T101684,C1054,2025-03-03 05:00:00,Home Decor,3,158.93,Debit Card,Toulouse,No,60,Male,476.79
T101670,C1174,2025-03-03 09:00:00,Home Decor,9,462.7,Debit Card,Marseille,No,53,Other,4164.3
T100037,C1344,2025-03-03 12:00:00,Home Decor,7,453.26,Credit Card,Nice,No,27,Female,3172.82
T100973,C1412,2025-03-03 16:00:00,Home Decor,8,366.6,Digital Wallet,Toulouse,No,30,Female,2932.8
T101615,C1151,2025-03-03 16:00:00,Groceries,4,174.42,Credit Card,Nantes,No,60,Other,697.68
T101654,C1210,2025-03-03 16:00:00,Groceries,9,289.28,Credit Card,Strasbourg,No,34,Male,2603.52
T100053,C1243,2025-03-03 16:00:00,Beauty,4,26.72,Digital Wallet,Nice,No,51,Other,106.88
T100521,C1407,2025-03-03 20:00:00,Home Decor,2,74.16,Credit Card,Marseille,No,58,Male,148.32
T100515,C1169,2025-03-04 04:00:00,Electronics,5,492.83,Debit Card,Nice,No,36,Other,2464.15
T101926,C1011,2025-03-04 07:00:00,Electronics,9,126.09,Credit Card,Nice,No,51,Other,1134.81
T100316,C1123,2025-03-04 08:00:00,Beauty,2,187.84,Cash,Strasbourg,No,46,Male,375.68
T100799,C1068,2025-03-04 12:00:00,Groceries,8,461.67,Digital Wallet,Lyon,No,31,Female,3693.36
T101699,C1177,2025-03-04 21:00:00,Home Decor,8,378.94,Debit Card,Montpellier,No,27,Male,3031.52
T100983,C1302,2025-03-04 22:00:00,Home Decor,8,468.38,Digital Wallet,Montpellier,No,55,Female,3747.04
T101755,C1081,2025-03-05 06:00:00,Clothing,9,427.32,Debit Card,Strasbourg,No,47,Female,3845.88
T100164,C1171,2025-03-05 12:00:00,Beauty,6,98.59,Cash,Nice,No,57,Female,591.54
T100879,C1140,2025-03-05 13:00:00,Groceries,5,57.23,Digital Wallet,Lyon,Yes,63,Other,286.15
T101194,C1291,2025-03-06 03:00:00,Beauty,1,429.89,Cash,Nantes,No,18,Female,429.89
T100747,C1191,2025-03-06 09:00:00,Beauty,5,36.32,Cash,Toulouse,Yes,71,Male,181.6
T100526,C1035,2025-03-06 12:00:00,Electronics,1,266.09,Debit Card,Paris,No,42,Other,266.09
T100023,C1343,2025-03-06 16:00:00,Home Decor,2,59.46,Cash,Nice,No,69,Female,118.92
T101479,C1195,2025-03-06 18:00:00,Beauty,6,305.08,Credit Card,Marseille,Yes,59,Other,1830.48
T100829,C1008,2025-03-07 02:00:00,Beauty,2,59.09,Debit Card,Lyon,No,61,Male,118.18
T100233,C1384,2025-03-07 14:00:00,Groceries,8,117.63,Digital Wallet,Nice,No,36,Female,941.04
T100767,C1216,2025-03-07 23:00:00,Clothing,4,320.34,Debit Card,Marseille,No,26,Other,1281.36
T101089,C1293,2025-03-08 00:00:00,Home Decor,5,98.73,Credit Card,Nice,No,65,Female,493.65
T100902,C1116,2025-03-08 21:00:00,Electronics,8,103.28,Cash,Toulouse,No,32,Male,826.24
T100428,C1237,2025-03-08 21:00:00,Electronics,5,166.16,Cash,Strasbourg,No,59,Female,830.8
T101952,C1197,2025-03-08 23:00:00,Beauty,6,466.66,Digital Wallet,Marseille,Yes,67,Other,2799.96
T100490,C1057,2025-03-09 12:00:00,Groceries,4,468.32,Debit Card,Paris,Yes,18,Male,1873.28
T100058,C1134,2025-03-09 13:00:00,Clothing,3,336.63,Debit Card,Marseille,No,44,Male,1009.89
T100390,C1226,2025-03-09 17:00:00,Groceries,7,63.19,Debit Card,Montpellier,No,30,Male,442.33
T101555,C1286,2025-03-10 00:00:00,Groceries,7,248.48,Digital Wallet,Nice,No,36,Other,1739.36
T101019,C1005,2025-03-10 04:00:00,Beauty,9,449.41,Cash,Paris,No,20,Female,4044.69
T100693,C1162,2025-03-10 04:00:00,Beauty,4,247.77,Credit Card,Nantes,No,28,Other,991.08
T101512,C1291,2025-03-10 10:00:00,Clothing,7,265.09,Credit Card,Lyon,Yes,50,Female,1855.63
T100556,C1179,2025-03-10 11:00:00,Beauty,9,308.85,Cash,Nice,No,62,Male,2779.65
T101438,C1142,2025-03-10 21:00:00,Clothing,8,141.35,Credit Card,Toulouse,No,38,Other,1130.8
T101399,C1319,2025-03-11 05:00:00,Electronics,9,81.57,Cash,Toulouse,No,24,Female,734.13
T101278,C1314,2025-03-11 08:00:00,Clothing,9,464.26,Credit Card,Marseille,Yes,39,Male,4178.34
T100716,C1498,2025-03-11 11:00:00,Home Decor,3,325.68,Digital Wallet,Lyon,No,18,Male,977.04
T101054,C1038,2025-03-11 16:00:00,Electronics,4,308.79,Digital Wallet,Nice,No,48,Other,1235.16
T101976,C1269,2025-03-11 16:00:00,Groceries,9,217.51,Debit Card,Montpellier,Yes,54,Male,1957.59
T101700,C1390,2025-03-11 20:00:00,Groceries,6,305.33,Debit Card,Strasbourg,No,26,Other,1831.98
T100643,C1496,2025-03-11 23:00:00,Home Decor,2,249.54,Credit Card,Marseille,No,37,Female,499.08
T101797,C1008,2025-03-12 11:00:00,Home Decor,7,265.05,Digital Wallet,Strasbourg,Yes,68,Male,1855.35
T101610,C1442,2025-03-12 12:00:00,Clothing,5,329.04,Debit Card,Paris,Yes,27,Other,1645.2
T100627,C1277,2025-03-13 00:00:00,Home Decor,6,209.67,Cash,Nantes,No,45,Female,1258.02
T101102,C1480,2025-03-13 02:00:00,Beauty,2,93.42,Debit Card,Nantes,No,68,Female,186.84
T101863,C1180,2025-03-13 05:00:00,Electronics,4,254.99,Credit Card,Nice,No,30,Male,1019.96
T100939,C1011,2025-03-13 07:00:00,Home Decor,2,190.1,Cash,Strasbourg,Yes,63,Other,380.2
T101805,C1277,2025-03-13 07:00:00,Home Decor,1,291.87,Digital Wallet,Marseille,Yes,58,Female,291.87
T101908,C1128,2025-03-13 11:00:00,Clothing,8,272.31,Credit Card,Nice,Yes,18,Other,2178.48
T101853,C1475,2025-03-13 12:00:00,Electronics,2,118.04,Cash,Lyon,Yes,21,Female,236.08
T100906,C1172,2025-03-13 22:00:00,Clothing,4,252.31,Debit Card,Lyon,Yes,64,Male,1009.24
T100387,C1103,2025-03-13 23:00:00,Electronics,5,420.8,Debit Card,Montpellier,No,68,Other,2104.0
T101475,C1410,2025-03-14 00:00:00,Home Decor,6,76.2,Debit Card,Paris,Yes,20,Male,457.2
T100195,C1095,2025-03-14 06:00:00,Beauty,2,128.7,Credit Card,Strasbourg,No,53,Female,257.4
T100420,C1032,2025-03-14 07:00:00,Beauty,4,259.15,Credit Card,Montpellier,Yes,57,Other,1036.6
T101398,C1295,2025-03-14 12:00:00,Beauty,6,431.31,Credit Card,Toulouse,No,36,Other,2587.86
T101493,C1364,2025-03-14 12:00:00,Clothing,1,296.79,Cash,Nantes,No,46,Male,296.79
T100030,C1276,2025-03-14 14:00:00,Groceries,3,172.58,Credit Card,Lyon,Yes,33,Male,517.74
T101991,C1371,2025-03-14 15:00:00,Groceries,3,51.18,Cash,Lyon,No,41,Other,153.54
T101954,C1024,2025-03-14 19:00:00,Home Decor,7,331.45,Digital Wallet,Paris,No,44,Other,2320.15
T100978,C1389,2025-03-14 20:00:00,Clothing,8,39.15,Cash,Nantes,No,35,Female,313.2
T101301,C1386,2025-03-15 03:00:00,Home Decor,2,368.0,Digital Wallet,Nice,No,55,Male,736.0
T100695,C1032,2025-03-15 04:00:00,Beauty,9,443.04,Digital Wallet,Marseille,Yes,40,Other,3987.36
T101464,C1288,2025-03-15 05:00:00,Clothing,1,129.85,Cash,Nice,No,45,Other,129.85
T100373,C1207,2025-03-15 06:00:00,Home Decor,9,358.62,Cash,Strasbourg,No,63,Male,3227.58
T100107,C1461,2025-03-15 08:00:00,Clothing,9,265.66,Digital Wallet,Nantes,No,25,Male,2390.94
T101734,C1164,2025-03-15 10:00:00,Home Decor,1,197.69,Credit Card,Toulouse,Yes,26,Other,197.69
T101101,C1165,2025-03-16 02:00:00,Home Decor,7,104.56,Cash,Paris,Yes,27,Other,731.92
T101003,C1281,2025-03-16 12:00:00,Beauty,2,33.98,Debit Card,Marseille,No,59,Other,67.96
T101750,C1380,2025-03-16 20:00:00,Groceries,2,172.91,Credit Card,Marseille,No,57,Male,345.82
T100667,C1289,2025-03-17 05:00:00,Electronics,3,20.84,Credit Card,Lyon,No,28,Female,62.52
T100333,C1307,2025-03-17 06:00:00,Electronics,2,178.73,Digital Wallet,Strasbourg,No,19,Female,357.46
T100308,C1097,2025-03-17 07:00:00,Groceries,9,16.17,Debit Card,Nantes,No,66,Male,145.53
T100901,C1421,2025-03-17 12:00:00,Clothing,8,304.17,Debit Card,Strasbourg,No,19,Female,2433.36
T100175,C1256,2025-03-17 13:00:00,Beauty,7,49.16,Digital Wallet,Marseille,Yes,33,Male,344.12
T100891,C1000,2025-03-17 13:00:00,Electronics,8,453.13,Credit Card,Marseille,Yes,69,Female,3625.04
T101403,C1348,2025-03-17 15:00:00,Groceries,2,128.68,Digital Wallet,Paris,No,18,Female,257.36
T101336,C1323,2025-03-17 18:00:00,Electronics,5,295.0,Digital Wallet,Paris,Yes,44,Male,1475.0
T101575,C1312,2025-03-17 22:00:00,Beauty,2,172.79,Credit Card,Montpellier,No,50,Female,345.58
T100370,C1098,2025-03-18 03:00:00,Home Decor,5,9.14,Digital Wallet,Montpellier,No,50,Other,45.7
T100098,C1161,2025-03-18 11:00:00,Clothing,5,140.98,Debit Card,Lyon,No,32,Other,704.9
T101850,C1400,2025-03-18 13:00:00,Beauty,7,289.9,Debit Card,Nantes,Yes,62,Other,2029.3
T100183,C1206,2025-03-18 19:00:00,Clothing,7,488.06,Credit Card,Strasbourg,No,39,Male,3416.42
T101410,C1285,2025-03-19 00:00:00,Clothing,4,120.36,Debit Card,Marseille,No,32,Male,481.44
T100681,C1335,2025-03-19 10:00:00,Electronics,5,412.21,Debit Card,Lyon,Yes,51,Female,2061.05
T100404,C1444,2025-03-19 12:00:00,Groceries,9,171.54,Cash,Strasbourg,Yes,63,Male,1543.86
T101702,C1007,2025-03-20 04:00:00,Beauty,4,320.81,Cash,Lyon,No,32,Male,1283.24
T100553,C1057,2025-03-20 16:00:00,Home Decor,9,441.45,Digital Wallet,Paris,No,53,Female,3973.05
T100124,C1492,2025-03-20 18:00:00,Beauty,1,98.62,Digital Wallet,Strasbourg,No,63,Other,98.62
T100523,C1315,2025-03-20 20:00:00,Home Decor,7,215.16,Cash,Montpellier,No,24,Female,1506.12
T100764,C1182,2025-03-20 21:00:00,Home Decor,9,213.07,Debit Card,Paris,Yes,64,Male,1917.63
T101446,C1308,2025-03-20 22:00:00,Electronics,5,102.49,Digital Wallet,Lyon,No,64,Other,512.45
T101238,C1038,2025-03-20 22:00:00,Beauty,7,328.74,Debit Card,Lyon,No,28,Female,2301.18
T100261,C1179,2025-03-21 09:00:00,Home Decor,5,194.85,Credit Card,Toulouse,Yes,51,Male,974.25
T101420,C1131,2025-03-21 10:00:00,Clothing,2,15.1,Credit Card,Lyon,No,25,Male,30.2
T100177,C1217,2025-03-21 21:00:00,Electronics,2,91.52,Credit Card,Strasbourg,No,38,Female,183.04
T101680,C1131,2025-03-22 01:00:00,Home Decor,3,406.16,Debit Card,Lyon,Yes,28,Other,1218.48
T100073,C1091,2025-03-22 17:00:00,Groceries,4,51.81,Cash,Lyon,No,63,Male,207.24
T100096,C1217,2025-03-23 03:00:00,Home Decor,5,68.87,Digital Wallet,Nice,No,71,Female,344.35
T100732,C1313,2025-03-23 04:00:00,Electronics,8,257.33,Cash,Lyon,No,33,Male,2058.64
T100951,C1347,2025-03-23 04:00:00,Home Decor,8,94.72,Digital Wallet,Nantes,Yes,71,Male,757.76
T101840,C1133,2025-03-23 12:00:00,Home Decor,3,230.78,Digital Wallet,Nice,No,19,Male,692.34
T100326,C1402,2025-03-23 12:00:00,Groceries,1,46.9,Cash,Nantes,No,34,Female,46.9
T101457,C1455,2025-03-23 19:00:00,Groceries,8,208.99,Cash,Montpellier,No,63,Female,1671.92
T101491,C1302,2025-03-24 00:00:00,Electronics,6,304.85,Credit Card,Strasbourg,No,42,Male,1829.1
T101941,C1079,2025-03-24 02:00:00,Electronics,1,208.47,Digital Wallet,Lyon,No,43,Male,208.47
T100503,C1489,2025-03-24 08:00:00,Beauty,1,382.21,Cash,Nantes,No,36,Female,382.21
T100856,C1499,2025-03-24 13:00:00,Clothing,2,317.73,Digital Wallet,Nice,No,28,Male,635.46
T101155,C1121,2025-03-24 16:00:00,Home Decor,8,83.48,Credit Card,Nice,No,65,Female,667.84
T101429,C1103,2025-03-24 18:00:00,Beauty,2,207.58,Digital Wallet,Toulouse,No,31,Male,415.16
T101470,C1156,2025-03-25 02:00:00,Beauty,4,34.74,Credit Card,Montpellier,No,47,Male,138.96
T101803,C1200,2025-03-25 02:00:00,Clothing,6,291.22,Digital Wallet,Nice,No,45,Other,1747.32
T100451,C1034,2025-03-25 05:00:00,Home Decor,2,377.89,Credit Card,Toulouse,No,30,Male,755.78
T100964,C1410,2025-03-25 05:00:00,Home Decor,6,220.93,Cash,Nantes,No,30,Other,1325.58
T100202,C1142,2025-03-25 15:00:00,Home Decor,6,336.46,Debit Card,Nantes,Yes,43,Female,2018.76
T100953,C1089,2025-03-25 16:00:00,Home Decor,3,195.55,Credit Card,Paris,Yes,28,Female,586.65
T100851,C1135,2025-03-25 16:00:00,Home Decor,9,201.83,Debit Card,Montpellier,No,31,Female,1816.47
T101553,C1496,2025-03-25 18:00:00,Clothing,2,167.15,Debit Card,Nantes,No,52,Male,334.3
T101445,C1461,2025-03-25 21:00:00,Clothing,3,110.8,Cash,Strasbourg,No,59,Other,332.4
T100133,C1343,2025-03-25 21:00:00,Beauty,7,137.91,Debit Card,Marseille,Yes,43,Other,965.37
T101583,C1148,2025-03-26 01:00:00,Beauty,6,367.46,Cash,Montpellier,No,57,Male,2204.76
T100343,C1475,2025-03-26 07:00:00,Beauty,9,130.03,Debit Card,Marseille,No,36,Female,1170.27
T100779,C1186,2025-03-26 07:00:00,Beauty,1,113.76,Cash,Paris,Yes,60,Female,113.76
T101365,C1012,2025-03-26 19:00:00,Groceries,9,140.83,Digital Wallet,Montpellier,Yes,23,Female,1267.47
T100874,C1018,2025-03-27 08:00:00,Groceries,3,188.02,Credit Card,Nice,Yes,74,Female,564.06
T100637,C1184,2025-03-27 09:00:00,Home Decor,1,222.56,Debit Card,Toulouse,No,62,Other,222.56
T100754,C1496,2025-03-27 11:00:00,Groceries,1,79.4,Cash,Strasbourg,No,43,Other,79.4
T100301,C1122,2025-03-27 14:00:00,Electronics,3,473.46,Credit Card,Paris,No,62,Male,1420.38
T100744,C1356,2025-03-27 16:00:00,Beauty,6,466.3,Cash,Montpellier,No,66,Other,2797.8
T100178,C1254,2025-03-27 19:00:00,Beauty,4,493.61,Credit Card,Toulouse,No,27,Other,1974.44
T100557,C1169,2025-03-28 04:00:00,Clothing,4,48.42,Credit Card,Strasbourg,Yes,37,Male,193.68
T100244,C1455,2025-03-28 09:00:00,Groceries,6,327.16,Cash,Lyon,Yes,58,Female,1962.96
T101574,C1470,2025-03-28 16:00:00,Clothing,1,387.57,Cash,Marseille,No,34,Other,387.57
T101392,C1136,2025-03-29 01:00:00,Electronics,6,267.17,Debit Card,Montpellier,No,49,Female,1603.02
T100616,C1088,2025-03-29 11:00:00,Groceries,5,180.44,Digital Wallet,Strasbourg,No,54,Female,902.2
T101298,C1310,2025-03-29 17:00:00,Clothing,1,143.91,Digital Wallet,Montpellier,Yes,42,Other,143.91
T101969,C1400,2025-03-30 01:00:00,Clothing,1,42.67,Credit Card,Strasbourg,No,71,Female,42.67
T100057,C1306,2025-03-30 08:00:00,Beauty,6,99.25,Digital Wallet,Strasbourg,No,26,Other,595.5
T100318,C1325,2025-03-30 15:00:00,Beauty,9,282.37,Debit Card,Montpellier,Yes,54,Male,2541.33
T101832,C1086,2025-03-30 15:00:00,Beauty,1,58.19,Digital Wallet,Toulouse,No,55,Male,58.19
T101283,C1288,2025-03-30 17:00:00,Beauty,2,259.37,Credit Card,Montpellier,Yes,67,Other,518.74
T101421,C1088,2025-03-30 19:00:00,Electronics,5,304.22,Cash,Marseille,Yes,29,Female,1521.1
T100331,C1351,2025-03-30 20:00:00,Groceries,4,352.14,Debit Card,Nice,No,44,Other,1408.56
T100697,C1444,2025-03-31 03:00:00,Groceries,9,114.47,Cash,Strasbourg,No,61,Male,1030.23
T101240,C1272,2025-03-31 07:00:00,Electronics,1,93.93,Digital Wallet,Montpellier,Yes,35,Male,93.93
T100371,C1146,2025-03-31 10:00:00,Groceries,1,88.46,Credit Card,Strasbourg,Yes,38,Other,88.46
T101767,C1395,2025-03-31 12:00:00,Electronics,6,300.25,Debit Card,Marseille,No,56,Other,1801.5
T101996,C1489,2025-03-31 12:00:00,Home Decor,8,473.09,Debit Card,Nantes,Yes,51,Female,3784.72
T100187,C1379,2025-03-31 13:00:00,Clothing,4,17.23,Digital Wallet,Toulouse,Yes,71,Other,68.92
T100683,C1257,2025-03-31 15:00:00,Home Decor,5,200.07,Credit Card,Strasbourg,Yes,35,Female,1000.35
T100638,C1284,2025-03-31 21:00:00,Groceries,7,38.28,Digital Wallet,Marseille,No,36,Male,267.96
T100846,C1004,2025-04-01 01:00:00,Home Decor,7,68.02,Cash,Nantes,Yes,39,Male,476.14
T101523,C1133,2025-04-01 13:00:00,Clothing,7,111.3,Credit Card,Montpellier,No,67,Male,779.1
T101979,C1006,2025-04-01 17:00:00,Beauty,8,339.69,Debit Card,Montpellier,Yes,35,Other,2717.52
T101307,C1407,2025-04-01 21:00:00,Clothing,6,327.58,Digital Wallet,Toulouse,No,60,Male,1965.48
T101665,C1018,2025-04-02 08:00:00,Clothing,3,178.37,Credit Card,Nantes,No,47,Male,535.11
T101536,C1472,2025-04-02 17:00:00,Groceries,5,301.68,Cash,Marseille,No,72,Male,1508.4
T101065,C1053,2025-04-02 18:00:00,Electronics,7,349.54,Digital Wallet,Montpellier,Yes,67,Female,2446.78
T100136,C1135,2025-04-02 20:00:00,Groceries,6,472.3,Digital Wallet,Nice,No,28,Male,2833.8
T101031,C1164,2025-04-02 23:00:00,Beauty,9,276.27,Debit Card,Lyon,No,34,Male,2486.43
T101503,C1323,2025-04-03 08:00:00,Electronics,9,254.09,Digital Wallet,Paris,No,66,Male,2286.81
T100262,C1112,2025-04-03 09:00:00,Clothing,7,419.13,Credit Card,Strasbourg,Yes,49,Other,2933.91
T100912,C1079,2025-04-03 12:00:00,Groceries,8,366.9,Credit Card,Lyon,No,69,Other,2935.2
T101604,C1474,2025-04-03 15:00:00,Clothing,1,25.05,Credit Card,Marseille,No,21,Female,25.05
